"","daySeries","meanAbun","meanInf","meanVac"
"1284",1284,547.67,0.006,299.678
"1285",1285,547.742,0.006,299.154
"1286",1286,547.786,0.004,298.54
"1287",1287,547.762,0.004,297.954
"1288",1288,547.826,0,297.422
"1289",1289,547.774,0,296.826
"1290",1290,547.856,0.002,296.33
"1291",1291,547.908,0.002,295.798
"1292",1292,547.998,0.004,295.226
"1293",1293,548.124,0.008,294.66
"1294",1294,548.21,0.006,294.168
"1295",1295,548.492,0.01,293.614
"1296",1296,548.586,0.008,293.084
"1297",1297,548.692,0.004,292.578
"1298",1298,548.68,0.004,292.002
"1299",1299,548.632,0,291.444
"1300",1300,548.692,0,290.88
"1301",1301,548.77,0,290.366
"1302",1302,548.728,0,289.792
"1303",1303,548.734,0,289.332
"1304",1304,548.84,0,288.84
"1305",1305,548.826,0,288.34
"1306",1306,549.018,0.002,287.882
"1307",1307,549.112,0.004,287.38
"1308",1308,549.14,0.004,286.868
"1309",1309,549.16,0.004,286.394
"1310",1310,549.292,0.004,285.86
"1311",1311,549.394,0.002,285.356
"1312",1312,549.51,0.002,284.878
"1313",1313,549.43,0.002,284.374
"1314",1314,549.566,0,283.936
"1315",1315,549.474,0,283.396
"1316",1316,549.774,0,282.97
"1317",1317,549.846,0.002,282.468
"1318",1318,549.92,0.002,282.006
"1319",1319,550.072,0.006,281.434
"1320",1320,550.042,0.006,280.96
"1321",1321,550.144,0.004,280.456
"1322",1322,550.09,0.004,279.942
"1323",1323,550.266,0,279.446
"1324",1324,550.266,0,278.93
"1325",1325,550.438,0,278.46
"1326",1326,550.59,0,278.008
"1327",1327,550.692,0,277.538
"1328",1328,550.696,0,277.04
"1329",1329,550.898,0,276.582
"1330",1330,550.746,0,276.126
"1331",1331,550.878,0,275.69
"1332",1332,550.86,0,275.218
"1333",1333,550.974,0,274.774
"1334",1334,550.978,0,274.286
"1335",1335,550.984,0,273.816
"1336",1336,550.86,0,273.364
"1337",1337,550.866,0,272.896
"1338",1338,550.88,0,272.44
"1339",1339,551,0,272.018
"1340",1340,551.05,0,271.592
"1341",1341,551.26,0,271.18
"1342",1342,551.264,0.002,270.744
"1343",1343,551.248,0.002,270.262
"1344",1344,551.408,0.004,269.814
"1345",1345,551.402,0.006,269.368
"1346",1346,551.424,0.004,268.938
"1347",1347,551.476,0.004,268.46
"1348",1348,551.642,0.002,268.118
"1349",1349,551.704,0,267.678
"1350",1350,551.774,0,267.276
"1351",1351,551.802,0,266.87
"1352",1352,551.854,0,266.424
"1353",1353,551.904,0,265.986
"1354",1354,552.018,0,265.542
"1355",1355,552.062,0,265.144
"1356",1356,552.19,0,264.752
"1357",1357,552.062,0,264.328
"1358",1358,552.108,0,263.92
"1359",1359,552.222,0,263.496
"1360",1360,552.22,0,263.048
"1361",1361,552.256,0,262.642
"1362",1362,552.264,0,262.214
"1363",1363,552.316,0,261.828
"1364",1364,552.444,0,261.414
"1365",1365,552.498,0.002,260.994
"1366",1366,552.512,0.002,260.594
"1367",1367,552.47,0.002,260.158
"1368",1368,552.382,0.004,259.69
"1369",1369,552.288,0.002,259.234
"1370",1370,552.406,0.004,258.83
"1371",1371,552.466,0.004,258.428
"1372",1372,552.542,0.002,258.024
"1373",1373,552.59,0.002,257.634
"1374",1374,552.64,0,257.264
"1375",1375,552.708,0,256.896
"1376",1376,552.798,0,256.502
"1377",1377,552.776,0,256.074
"1378",1378,552.816,0,255.642
"1379",1379,552.678,0,255.242
"1380",1380,552.69,0,254.852
"1381",1381,552.854,0,254.45
"1382",1382,552.886,0,254.008
"1383",1383,552.942,0,253.608
"1384",1384,552.884,0,253.172
"1385",1385,552.846,0,252.754
"1386",1386,552.776,0,252.342
"1387",1387,552.824,0,251.926
"1388",1388,552.864,0,251.512
"1389",1389,552.842,0,251.138
"1390",1390,552.772,0,250.748
"1391",1391,552.732,0,250.362
"1392",1392,552.768,0,249.946
"1393",1393,552.818,0,249.528
"1394",1394,552.9,0,249.176
"1395",1395,552.998,0,248.828
"1396",1396,552.904,0,248.442
"1397",1397,552.942,0,248.04
"1398",1398,552.864,0,247.676
"1399",1399,553.032,0,247.306
"1400",1400,553.28,0,246.908
"1401",1401,553.198,0,246.504
"1402",1402,553.238,0,246.086
"1403",1403,553.312,0,245.68
"1404",1404,553.342,0,245.326
"1405",1405,553.38,0,244.936
"1406",1406,553.258,0,244.5
"1407",1407,553.244,0,244.096
"1408",1408,553.192,0,243.73
"1409",1409,553.388,0,243.372
"1410",1410,553.356,0,243.012
"1411",1411,553.404,0,242.616
"1412",1412,553.438,0,242.228
"1413",1413,553.496,0,241.894
"1414",1414,553.476,0,241.528
"1415",1415,553.582,0,241.116
"1416",1416,553.662,0,240.728
"1417",1417,553.442,0,240.324
"1418",1418,553.502,0,239.912
"1419",1419,553.58,0,239.57
"1420",1420,553.568,0,239.196
"1421",1421,553.614,0,238.806
"1422",1422,553.512,0,238.474
"1423",1423,553.524,0,238.094
"1424",1424,553.456,0,237.724
"1425",1425,553.642,0,237.378
"1426",1426,553.53,0,236.996
"1427",1427,553.558,0,236.624
"1428",1428,553.62,0,236.276
"1429",1429,553.686,0,235.968
"1430",1430,553.67,0,235.578
"1431",1431,553.658,0,235.216
"1432",1432,553.792,0,234.848
"1433",1433,553.822,0,234.522
"1434",1434,553.88,0,234.22
"1435",1435,553.856,0,233.872
"1436",1436,553.988,0,233.54
"1437",1437,553.964,0,233.216
"1438",1438,554.106,0,232.862
"1439",1439,554.21,0,232.442
"1440",1440,554.184,0,232.072
"1441",1441,554.202,0,231.73
"1442",1442,554.168,0,231.424
"1443",1443,554.202,0,231.092
"1444",1444,554.37,0,230.806
"1445",1445,554.278,0,230.416
"1446",1446,554.038,0,230.068
"1447",1447,554.064,0,229.74
"1448",1448,554.206,0,229.39
"1449",1449,554.318,0,229.05
"1450",1450,554.38,0,228.666
"1451",1451,554.454,0,228.284
"1452",1452,554.504,0,227.932
"1453",1453,554.692,0,227.64
"1454",1454,554.854,0,227.322
"1455",1455,554.772,0,226.968
"1456",1456,554.98,0,226.612
"1457",1457,554.932,0,226.262
"1458",1458,554.908,0,225.952
"1459",1459,555.092,0,225.638
"1460",1460,555.172,0,225.328
"1461",1461,555.138,0,224.998
"1462",1462,555.26,0,224.704
"1463",1463,555.308,0,224.406
"1464",1464,555.368,0,224.076
"1465",1465,555.446,0,223.762
"1466",1466,555.486,0,223.44
"1467",1467,555.478,0,223.152
"1468",1468,555.72,0,222.836
"1469",1469,555.754,0,222.48
"1470",1470,555.854,0,222.138
"1471",1471,555.91,0,221.778
"1472",1472,555.926,0,221.448
"1473",1473,555.84,0,221.108
"1474",1474,555.78,0,220.796
"1475",1475,555.85,0,220.5
"1476",1476,555.996,0,220.152
"1477",1477,556.008,0,219.814
"1478",1478,556.134,0,219.486
"1479",1479,556.192,0,219.168
"1480",1480,556.328,0,218.874
"1481",1481,556.246,0,218.538
"1482",1482,556.184,0,218.214
"1483",1483,556.262,0,217.898
"1484",1484,556.42,0,217.634
"1485",1485,556.33,0,217.306
"1486",1486,556.302,0,216.964
"1487",1487,556.378,0,216.604
"1488",1488,556.452,0,216.282
"1489",1489,556.332,0,215.986
"1490",1490,556.346,0,215.664
"1491",1491,556.186,0,215.278
"1492",1492,556.344,0,214.978
"1493",1493,556.45,0,214.628
"1494",1494,556.406,0,214.304
"1495",1495,556.388,0,213.982
"1496",1496,556.494,0,213.684
"1497",1497,556.548,0,213.4
"1498",1498,556.706,0,213.124
"1499",1499,556.662,0,212.788
"1500",1500,556.696,0,212.476
"1501",1501,556.738,0,212.16
"1502",1502,556.718,0,211.882
"1503",1503,556.784,0,211.58
"1504",1504,556.774,0,211.258
"1505",1505,556.658,0,210.992
"1506",1506,556.632,0,210.678
"1507",1507,556.722,0,210.37
"1508",1508,556.744,0,210.076
"1509",1509,556.826,0,209.8
"1510",1510,556.778,0,209.422
"1511",1511,557.028,0,209.156
"1512",1512,557.008,0,208.802
"1513",1513,556.94,0,208.484
"1514",1514,557.114,0,208.206
"1515",1515,557.184,0,207.922
"1516",1516,557.17,0,207.586
"1517",1517,557.336,0,207.284
"1518",1518,557.282,0,206.964
"1519",1519,557.272,0,206.666
"1520",1520,557.212,0,206.328
"1521",1521,557.11,0,205.992
"1522",1522,557.04,0,205.658
"1523",1523,557.216,0,205.404
"1524",1524,557.228,0,205.12
"1525",1525,557.344,0,204.824
"1526",1526,557.326,0,204.51
"1527",1527,557.342,0,204.2
"1528",1528,557.44,0,203.92
"1529",1529,557.428,0,203.642
"1530",1530,557.418,0,203.348
"1531",1531,557.468,0,203.014
"1532",1532,557.51,0,202.764
"1533",1533,557.726,0,202.472
"1534",1534,557.588,0,202.182
"1535",1535,557.792,0,201.914
"1536",1536,557.74,0,201.586
"1537",1537,557.894,0,201.352
"1538",1538,558.042,0,201.048
"1539",1539,557.996,0,200.778
"1540",1540,558.096,0,200.514
"1541",1541,558.238,0,200.242
"1542",1542,558.154,0,199.948
"1543",1543,558.156,0,199.64
"1544",1544,558.142,0,199.364
"1545",1545,558.062,0,199.066
"1546",1546,558.13,0,198.776
"1547",1547,558.114,0,198.472
"1548",1548,558.336,0,198.19
"1549",1549,558.288,0,197.956
"1550",1550,558.312,0,197.692
"1551",1551,558.256,0,197.398
"1552",1552,558.278,0,197.114
"1553",1553,558.416,0,196.812
"1554",1554,558.398,0,196.48
"1555",1555,558.394,0,196.21
"1556",1556,558.394,0,195.896
"1557",1557,558.314,0,195.604
"1558",1558,558.358,0,195.344
"1559",1559,558.408,0,195.066
"1560",1560,558.542,0,194.776
"1561",1561,558.606,0,194.494
"1562",1562,558.632,0,194.194
"1563",1563,558.696,0,193.94
"1564",1564,558.508,0,193.616
"1565",1565,558.732,0,193.326
"1566",1566,558.696,0,193.088
"1567",1567,558.684,0,192.812
"1568",1568,558.6,0,192.566
"1569",1569,558.906,0,192.296
"1570",1570,558.874,0,192.028
"1571",1571,558.984,0,191.774
"1572",1572,558.992,0,191.518
"1573",1573,558.988,0,191.25
"1574",1574,559.052,0,190.962
"1575",1575,559.136,0,190.722
"1576",1576,559.124,0,190.462
"1577",1577,559.166,0,190.212
"1578",1578,559.252,0,189.94
"1579",1579,559.206,0,189.666
"1580",1580,559.33,0,189.42
"1581",1581,559.114,0,189.102
"1582",1582,559.264,0,188.822
"1583",1583,559.182,0,188.536
"1584",1584,559.222,0,188.308
"1585",1585,559.268,0,187.998
"1586",1586,559.392,0,187.67
"1587",1587,559.368,0,187.402
"1588",1588,559.486,0,187.136
"1589",1589,559.388,0,186.822
"1590",1590,559.498,0,186.526
"1591",1591,559.492,0,186.226
"1592",1592,559.478,0,185.952
"1593",1593,559.648,0,185.706
"1594",1594,559.686,0,185.422
"1595",1595,559.806,0,185.156
"1596",1596,559.784,0,184.868
"1597",1597,559.74,0,184.588
"1598",1598,559.66,0,184.308
"1599",1599,559.616,0,184.012
"1600",1600,559.786,0,183.75
"1601",1601,559.682,0,183.484
"1602",1602,559.588,0,183.186
"1603",1603,559.762,0,182.942
"1604",1604,559.784,0,182.64
"1605",1605,559.808,0,182.404
"1606",1606,559.748,0,182.164
"1607",1607,559.78,0,181.906
"1608",1608,559.492,0,181.642
"1609",1609,559.484,0,181.404
"1610",1610,559.442,0,181.156
"1611",1611,559.586,0,180.922
"1612",1612,559.658,0,180.666
"1613",1613,559.734,0,187.834
"1614",1614,559.728,0,195.256
"1615",1615,559.634,0,202.486
"1616",1616,559.714,0,209.766
"1617",1617,559.802,0,217.168
"1618",1618,559.79,0,224.308
"1619",1619,559.882,0,231.41
"1620",1620,559.982,0,237.832
"1621",1621,559.986,0,242.006
"1622",1622,559.992,0,245.384
"1623",1623,560.154,0,248.72
"1624",1624,560.176,0,251.988
"1625",1625,560.26,0,255.24
"1626",1626,560.426,0,258.58
"1627",1627,560.346,0,261.906
"1628",1628,560.18,0,265.29
"1629",1629,560.22,0,268.532
"1630",1630,560.26,0,271.866
"1631",1631,560.312,0,275.114
"1632",1632,560.374,0,278.376
"1633",1633,560.414,0,281.656
"1634",1634,560.448,0,284.808
"1635",1635,560.448,0,287.958
"1636",1636,560.654,0,290.97
"1637",1637,560.786,0,293.972
"1638",1638,560.79,0,296.67
"1639",1639,560.982,0,299.502
"1640",1640,560.904,0,302.412
"1641",1641,560.89,0,305.218
"1642",1642,560.98,0,304.642
"1643",1643,561.054,0,304.066
"1644",1644,561.182,0,303.482
"1645",1645,561.24,0,302.942
"1646",1646,561.298,0,302.344
"1647",1647,561.26,0,301.754
"1648",1648,561.312,0,301.222
"1649",1649,561.3,0,300.666
"1650",1650,561.296,0,300.062
"1651",1651,561.286,0,299.51
"1652",1652,561.146,0,298.934
"1653",1653,561.13,0,298.386
"1654",1654,561.198,0,297.83
"1655",1655,561.21,0,297.308
"1656",1656,561.054,0,296.724
"1657",1657,561.064,0,296.182
"1658",1658,561.064,0,295.624
"1659",1659,561.146,0,295.08
"1660",1660,561.028,0,294.49
"1661",1661,560.966,0,293.832
"1662",1662,560.97,0,293.292
"1663",1663,561.052,0,292.796
"1664",1664,561.008,0,292.224
"1665",1665,561.02,0,291.704
"1666",1666,561.12,0,291.194
"1667",1667,561.174,0,290.662
"1668",1668,561.236,0,290.148
"1669",1669,561.364,0,289.614
"1670",1670,561.414,0,289.06
"1671",1671,561.32,0,288.496
"1672",1672,561.41,0,287.968
"1673",1673,561.456,0,287.47
"1674",1674,561.588,0,286.952
"1675",1675,561.508,0,286.408
"1676",1676,561.446,0,285.866
"1677",1677,561.454,0,285.34
"1678",1678,561.492,0,284.748
"1679",1679,561.466,0,284.264
"1680",1680,561.52,0,283.762
"1681",1681,561.594,0,283.256
"1682",1682,561.634,0,282.728
"1683",1683,561.6,0,282.236
"1684",1684,561.47,0,281.734
"1685",1685,561.546,0,281.254
"1686",1686,561.458,0,280.77
"1687",1687,561.484,0,280.264
"1688",1688,561.454,0,279.774
"1689",1689,561.446,0,279.252
"1690",1690,561.25,0,278.736
"1691",1691,561.172,0,278.296
"1692",1692,561.184,0,277.836
"1693",1693,561.254,0,277.362
"1694",1694,561.182,0,276.832
"1695",1695,561.19,0,276.362
"1696",1696,561.222,0,275.93
"1697",1697,561.278,0,275.492
"1698",1698,561.226,0,275.05
"1699",1699,561.224,0,274.642
"1700",1700,561.416,0,274.164
"1701",1701,561.464,0,273.712
"1702",1702,561.456,0,273.276
"1703",1703,561.548,0,272.864
"1704",1704,561.542,0,272.41
"1705",1705,561.632,0,271.91
"1706",1706,561.694,0,271.374
"1707",1707,561.728,0,270.91
"1708",1708,561.746,0,270.46
"1709",1709,561.888,0,270.03
"1710",1710,561.844,0,269.538
"1711",1711,561.752,0,269.052
"1712",1712,561.89,0,268.666
"1713",1713,561.986,0,268.242
"1714",1714,562.14,0,267.76
"1715",1715,562.078,0,267.32
"1716",1716,562.014,0,266.808
"1717",1717,562.122,0,266.41
"1718",1718,562.252,0,265.988
"1719",1719,562.226,0,265.558
"1720",1720,562.296,0,265.166
"1721",1721,562.26,0,264.714
"1722",1722,562.256,0,264.292
"1723",1723,562.252,0,263.848
"1724",1724,562.338,0,263.388
"1725",1725,562.256,0,262.948
"1726",1726,562.218,0,262.524
"1727",1727,562.206,0,262.106
"1728",1728,562.316,0,261.714
"1729",1729,562.416,0,261.326
"1730",1730,562.372,0,260.89
"1731",1731,562.55,0,260.524
"1732",1732,562.396,0,260.082
"1733",1733,562.354,0,259.62
"1734",1734,562.512,0,259.246
"1735",1735,562.682,0,258.856
"1736",1736,562.668,0,258.45
"1737",1737,562.866,0,258.022
"1738",1738,562.774,0,257.608
"1739",1739,562.786,0,257.228
"1740",1740,562.796,0,256.786
"1741",1741,562.794,0,256.374
"1742",1742,562.846,0,256.016
"1743",1743,562.792,0,255.584
"1744",1744,562.914,0,255.198
"1745",1745,563.062,0,254.814
"1746",1746,563.002,0,254.398
"1747",1747,562.874,0,253.994
"1748",1748,563.006,0,253.556
"1749",1749,562.926,0,253.148
"1750",1750,562.914,0,252.718
"1751",1751,562.902,0,252.298
"1752",1752,562.94,0,251.884
"1753",1753,562.96,0,251.48
"1754",1754,563.036,0,251.126
"1755",1755,563.148,0,250.696
"1756",1756,563.186,0,250.322
"1757",1757,563.174,0,249.866
"1758",1758,563.172,0,249.494
"1759",1759,563.228,0,249.08
"1760",1760,563.174,0,248.708
"1761",1761,562.992,0,248.276
"1762",1762,563.016,0,247.822
"1763",1763,562.974,0,247.426
"1764",1764,563.058,0,247.004
"1765",1765,562.944,0,246.556
"1766",1766,562.992,0,246.17
"1767",1767,562.954,0,245.85
"1768",1768,563.078,0,245.494
"1769",1769,563.054,0,245.088
"1770",1770,563.026,0,244.692
"1771",1771,562.97,0,244.256
"1772",1772,562.95,0,243.882
"1773",1773,562.972,0,243.508
"1774",1774,562.816,0,243.088
"1775",1775,562.942,0,242.754
"1776",1776,563.004,0,242.324
"1777",1777,562.884,0,241.968
"1778",1778,562.924,0,241.61
"1779",1779,562.952,0,241.272
"1780",1780,562.848,0,240.896
"1781",1781,562.878,0,240.522
"1782",1782,562.846,0,240.102
"1783",1783,562.86,0,239.75
"1784",1784,562.93,0,239.39
"1785",1785,562.91,0,239.012
"1786",1786,562.962,0,238.61
"1787",1787,562.862,0,238.176
"1788",1788,562.85,0,237.826
"1789",1789,562.97,0,237.46
"1790",1790,562.952,0,237.128
"1791",1791,562.974,0,236.786
"1792",1792,563.134,0,236.488
"1793",1793,563.028,0,236.138
"1794",1794,563.256,0,235.818
"1795",1795,563.394,0,235.406
"1796",1796,563.43,0,235.04
"1797",1797,563.296,0,234.636
"1798",1798,563.304,0,234.262
"1799",1799,563.37,0,233.916
"1800",1800,563.168,0,233.528
"1801",1801,563.128,0,233.168
"1802",1802,563.128,0,232.84
"1803",1803,563.104,0,232.468
"1804",1804,563.082,0,232.06
"1805",1805,563.206,0,231.696
"1806",1806,563.226,0,231.31
"1807",1807,563.174,0,230.966
"1808",1808,563.244,0,230.612
"1809",1809,563.282,0,230.27
"1810",1810,563.284,0,229.93
"1811",1811,563.308,0,229.6
"1812",1812,563.302,0,229.272
"1813",1813,563.456,0,228.946
"1814",1814,563.632,0,228.644
"1815",1815,563.42,0,228.274
"1816",1816,563.398,0,227.918
"1817",1817,563.36,0,227.57
"1818",1818,563.196,0,227.26
"1819",1819,563.162,0,226.92
"1820",1820,563.01,0,226.574
"1821",1821,562.884,0,226.24
"1822",1822,563.168,0,225.93
"1823",1823,563.096,0,225.558
"1824",1824,563.048,0,225.202
"1825",1825,563.052,0,224.85
